title,source_name,published_at,URL,description
"This Artificial Intelligence (AI) Stock Soared Since Trump Won the Election, but Is It a Buy?",Biztoc.com,2024-11-18T09:51:03Z,https://biztoc.com/x/0978258a2d966c0c,"In the days following Donald Trump's return to the White House, the stock market has set record highs. While Trump has promised to cut taxes and boost business, he's also expressed his desire to regulate certain big tech players, and his tariff-based trade po…"
Bill Clinton Says He Isn't Surprised Donald Trump Won The Election,HuffPost,2024-11-25T20:53:56Z,https://www.huffpost.com/entry/bill-clinton-not-surprised-donald-trump-won_n_6744d699e4b0afc053132eda,The former president also reacted to Trump's Cabinet picks.
This Crypto Is Up 400% Since Trump Won the Election. Why It’s Beating Bitcoin,Biztoc.com,2024-12-04T11:20:13Z,https://biztoc.com/x/9162946757d14e27,This Crypto Is Up 400% Since Trump Won the Election. Why It’s Beating Bitcoin.
"These Artificial Intelligence (AI) Stocks Have Soared Since Trump Won the Election, but Should You Buy?",Biztoc.com,2024-11-19T01:30:16Z,https://biztoc.com/x/27e83cbc799038e1,"Donald Trump's election has shaken up financial markets in a way that few elections have. Stocks soared broadly on his victory with financials and energy stocks leading the way, while some sectors fell, including real estate, which is sensitive to interest ra…"
"If you invested $1,000 in Bitcoin when Trump won the election, you’d now have this much - Finbold",Biztoc.com,2024-11-28T18:57:41Z,https://biztoc.com/x/6de5ad3db18d8381,"The election of Donald Trump to the office of President will go down in history as one of the most pivotal events of the year. Although pollsters were projecting a tight race, in the end, the GOP candidate secured victory over incumbent Vice President Kamala …"
Opinion: Donald Trump won the election. Now he’s losing it.,Freerepublic.com,2024-11-25T17:48:18Z,https://freerepublic.com/focus/f-news/4280776/posts,"On Nov. 5, Americans hired Donald Trump to do three things: put more money into their pockets; lower prices for gas, groceries and rent and restore order at the southern border. Trump was not hired to gut the Justice Department, abolish the FBI, pardon the Ja…"
"Eva Longoria: ""I didn't move out of the United States because Trump won the election. Seriously"" [Unlikely]",Fark.com,2024-11-18T18:48:09Z,https://www.fark.com/comments/13466652/Eva-Longoria-I-didnt-move-out-of-United-States-because-Trump-won-election-Seriously,"Eva Longoria: ""I didn't move out of the United States because Trump won the election. Seriously"""
Florida Formally Certifies Election Results: Trump Won 1.4 Million More Votes than Harris,Freerepublic.com,2024-11-20T18:35:56Z,https://freerepublic.com/focus/f-news/4279733/posts,"Florida has officially certified the 2024 election results, showing President-elect Donald Trump received 1.4 million more votes in the Sunshine State than Vice President Kamala Harris. “While other states are still counting votes, I had the honor of certifyi…"
Why did Biden’s DOD order an industrial shredder the day Trump won the election?,Freerepublic.com,2024-11-17T02:59:25Z,https://freerepublic.com/focus/f-news/4278959/posts,
Biden Gave Iran $10 Billion in Sanctions Relief Days After Trump Won Election,Freerepublic.com,2024-12-10T14:25:52Z,https://freerepublic.com/focus/f-news/4283621/posts,"The outgoing Biden-Harris administration gave Iran $10 billion in sanctions relief just days after Donald Trump won the 2024 presidential election, despite Iran’s ongoing attacks against Israel and support for terrorist organizations. The Washington Free Beac…"
‘Literally unprecedented’: Democrat-appointed judges ‘unretiring’ because Trump won election,Wnd.com,2024-12-03T15:52:52Z,https://www.wnd.com/2024/12/political-finger-on-the-scale-democrat-appointed-judges-unretiring-because-trump-won-election/,"Two Democrat-appointed judges have decided to ""unretire"" following President-elect Donald Trump's landslide victories, in both the popular vote and the Electoral College vote."
FACT CHECK: Did Megan Rapinoe Leave The U.S. Because Donald Trump Won The Election?,Checkyourfact.com,2024-11-20T14:19:20Z,https://checkyourfact.com/2024/11/20/fact-check-did-megan-rapinoe-leave-the-u-s-because-donald-trump-won-the-election/,A post on Facebook claims that American soccer star Megan Rapinoe booked tickets to leave the U.S. following Donald Trump’s re-election. Verdict: False There is no proof that she has bought tickets or is planning to in the future. Fact Check: U.S. Women’s soc…
Iran: Trump Won Election Because Biden Is Too Pro-Israel,Breitbart News,2024-11-21T20:12:32Z,https://www.breitbart.com/middle-east/2024/11/21/iran-trump-won-election-because-biden-is-too-pro-israel/,"The Iranian Foreign Ministry suggested on Monday that the American public is widely opposed to Israel's self-defense operations against Iran-backed terrorist organizations in the Middle East, most prominently Hamas, and suggested that the Democrats lost the 2…"
Republicans Were Ready to Torch Elon Musk for Blowing the Election. Then Trump Won,Rolling Stone,2024-11-20T18:55:37Z,http://www.rollingstone.com/politics/politics-features/trump-musk-republicans-stuck-election-2024-1235173757/,Republicans were convinced Musk’s political operation would cost Trump the election. Now they’re stuck with him.
Donald Trump says this is the reason he won last month's presidential election,Fox News,2024-12-09T15:32:31Z,https://www.foxnews.com/politics/donald-trump-says-reason-he-won-last-months-presidential-election,"President-elect Trump, in a major interview, pinpoints the key reason why he defeated Vice President Kamala Harris in the White House race was Americans' frustrations with high grocery prices"
